8.980220042832037786e-01,8.411226390457223756e-01,6.164093738795530797e-01,1.990905163650384946e-01,8.883839198504386303e+00
3.190767417858664246e-02,8.145128829465508868e-01,1.600178144398778368e-02,7.306463213746420271e-01,1.394700225816869832e+01
7.565359119952183020e-01,5.845289092965947342e-01,5.320472519154636482e-01,4.995467728271517638e-01,1.054772451283235490e+01
9.389685649427573777e-01,6.018928304543978980e-01,3.165429930624259480e-01,8.476864220992265109e-01,1.460268191106968061e+01
4.952257795557777342e-01,3.073003195870012139e-01,6.055650838320447704e-02,3.794118766185556879e-01,7.365807301266659834e+00
5.647543356813733428e-02,3.894865685624937512e-01,9.366680334639532202e-02,7.409957058881695424e-01,1.153021498374291554e+01
4.396199899191902682e-01,3.982982679973583462e-01,1.190180498499441297e-01,7.130968225068879951e-01,1.154515918999884860e+01
1.040257902455840044e-01,2.539986017140907215e-01,3.315356542753045144e-02,4.988332068552910892e-01,8.084969545827480175e+00
1.588939351303444436e-01,8.365698931900731328e-01,7.694317210150352082e-01,6.929140958385187066e-01,1.377578311958583868e+01
6.061490441193045919e-01,7.339713484652669040e-01,8.236345372885860439e-01,6.503524918681222733e-01,1.300671886834311763e+01
1.690669523731305190e-01,3.349264529489534015e-01,4.426056778507903022e-02,8.851614776599381340e-02,4.102911026814396678e+00
4.816537312558112349e-01,6.602534519325140572e-01,3.741913806040754187e-01,5.125723902829404377e-01,1.094820035800461966e+01
3.287328866716900944e-01,8.898799512613498885e-01,1.135043021574043687e-01,8.878368922165041921e-01,1.633900367168455148e+01
9.623321326864413550e-01,4.011103237837821966e-01,5.921909218119303375e-02,7.872686087105471575e-01,1.274202570416465718e+01
9.491980830718751427e-01,3.945557486148876247e-02,6.796039610712929502e-01,5.299526686879181270e-01,7.751039581718483618e+00
8.275478336410292401e-01,7.738527231175531540e-01,9.935497666145010065e-01,1.960952840283139986e-01,8.409254439563927264e+00
5.320221868409268362e-01,4.745393388972340976e-01,8.387694922680014598e-01,5.809084352549596098e-01,1.063480743674464790e+01
1.719885904458140491e-01,8.824298192746201641e-01,4.637849148674468847e-01,5.246869779632521436e-01,1.220044123400158753e+01
1.042918878504774938e-01,6.509856369513237206e-01,3.327031048718707140e-01,7.477545007424521994e-01,1.321419874451640730e+01
6.564467788293919526e-01,9.154678748880994421e-01,5.852487921501270396e-02,7.604114287172463182e-01,1.531860145677532969e+01
5.385635021877271944e-01,5.454350948789407072e-01,6.743228375671267427e-01,8.597508791610232182e-01,1.412709437670332235e+01
3.896384067833087439e-01,9.179465587537881666e-01,2.553951576225296227e-01,3.370834057741456391e-02,7.158879838351280611e+00
3.514724269672232504e-01,9.620818376736751665e-01,3.412211775496256649e-01,6.109296747203555311e-01,1.374898478216950792e+01
9.265893049289857242e-01,9.839072992204715984e-01,4.588566934761317828e-02,1.250441407477966838e-01,8.928918427079311826e+00
6.515864886225060104e-01,3.226963155595693467e-01,8.494679786506266206e-01,6.059746975091562238e-01,1.008349414735340766e+01
6.669272818299636363e-01,7.192983829904379123e-01,6.662802117334225560e-01,3.048369904254023544e-01,9.155834696255030991e+00
6.997295911455159168e-02,5.768808792333541824e-01,1.458624834072826948e-01,3.424534865601029932e-01,8.281630573443662158e+00
4.102660624403188239e-01,8.818695795594703180e-01,6.804206523870474088e-01,5.420401700721025895e-01,1.256125821142978438e+01
2.879671295065644454e-02,6.110127076973403959e-02,4.634195460698886659e-02,7.218128542222308486e-01,9.328096978766613034e+00
2.139000142796596560e-01,9.556166233091194506e-01,9.576630800160652601e-01,3.744484640416334553e-02,7.324052952696757046e+00
8.003028508533156504e-01,8.771835039872512008e-01,1.151093276048570369e-01,1.784509220856334011e-01,8.789726442290941577e+00
2.633102710813828295e-02,9.127355569949328062e-01,3.642891106251384681e-01,8.437298562947355141e-01,1.578680215350613736e+01
6.414907378865675192e-02,5.896331863232129322e-04,6.948238074629081718e-01,1.127930676228594553e-02,1.193359239379031767e+00
8.269269134183292458e-01,2.306619696740114245e-01,8.056117375424286520e-01,2.986269428800391035e-01,6.271885381243602176e+00
9.487224959563138604e-01,7.353247572839987090e-01,7.513540841847859975e-01,3.699181342707883458e-01,1.016769439037762801e+01
1.258838794142207451e-01,5.374324162285982753e-01,5.874649046205562275e-01,2.881090641041337275e-01,7.499536865245632455e+00
4.406810227728553686e-01,7.529699502882609696e-01,1.702466661297914463e-01,8.468735670736984300e-01,1.514701305546514121e+01
3.581709445766991795e-01,9.120531281570753990e-02,8.906938435913692720e-01,3.961264202215001307e-01,6.182062975842177011e+00
6.167820376252178827e-01,9.610633751704928951e-01,7.144123000344908547e-01,6.686765840903313718e-01,1.457500247135529037e+01
2.990127782272732349e-01,8.358962010943830068e-01,6.421132368168683824e-01,2.439569408303082776e-01,8.927475897563287077e+00
2.574531462743177013e-01,5.485352932987854757e-01,1.042554354983034060e-01,9.283874767716402410e-01,1.468681886973772777e+01
8.029940206766734700e-01,6.358771488749074274e-01,4.203449108881862628e-02,2.192844188402849337e-01,7.790748349698914943e+00
7.968295383781722752e-01,2.896854230279422016e-02,1.147045181453569818e-01,1.374682101228160702e-01,3.247183377576823293e+00
2.585169677301578650e-01,5.950224032788953288e-01,6.537635963621729607e-01,2.764192309809827552e-01,7.811320745766158424e+00
2.420535148982306817e-01,2.395660102105587885e-01,5.246725810019018388e-01,1.984552999420563513e-02,2.840874529058432962e+00
4.640404676222761315e-01,3.989787785955227761e-01,2.086207561406205890e-02,7.659398648369100115e-01,1.214466537438316251e+01
8.138214954840869986e-01,9.697750296136240511e-01,1.895101273637094241e-01,9.828257418273292911e-01,1.820509368844214038e+01
1.058823909613412217e-01,8.091868321340932591e-01,2.120406469377027481e-01,4.593840647721304515e-01,1.098882459837906467e+01
3.309436138939865213e-01,5.017957800318373351e-01,3.248834656969097345e-01,4.863540432332126295e-01,9.602076189453061517e+00
4.623509847664962757e-01,4.366573411537023608e-01,6.750274316221110960e-01,8.203419118636323670e-02,4.866216662257420111e+00
6.782684950183692774e-02,9.862614124750554989e-01,1.194652369983063567e-01,6.574434846779090291e-01,1.420050955806856763e+01
3.469804032256962323e-01,1.103892665757050251e-01,8.625455894387838995e-01,4.421411240316630575e-01,6.794650613743675294e+00
1.695880072618827228e-01,4.141931494821502469e-01,8.586971725401580935e-01,4.300569450207304412e-01,8.360257812380458731e+00
6.409939017500891900e-01,1.117945278207790327e-01,4.866441986906960837e-01,5.873080841830042864e-01,8.594451150123504135e+00
9.717901725254673995e-02,2.006003498372019855e-01,5.634704834221931913e-01,8.266247570607196948e-01,1.138140385327057658e+01
5.366730608193909235e-01,5.381766775249763324e-01,9.810605378950492117e-01,5.992603631616055804e-02,5.293349423338049142e+00
2.043352564515864556e-01,5.612369999728261671e-02,3.787340596516997060e-01,1.765870960896275266e-01,3.433596958275260125e+00
1.683797372333851738e-01,5.028423916497886115e-01,6.688174034857209405e-01,8.215501383245266132e-01,1.319203620963646628e+01
8.747346331572691813e-02,6.707836774305100391e-01,6.633998768733186946e-01,1.338358219770187096e-01,6.578029526957474005e+00
4.404415514485539029e-01,7.391727828732952421e-01,1.570035069890792778e-01,2.312203255284834835e-01,8.291479469276749725e+00
1.957451849706612901e-01,5.237505019267959527e-01,5.568777384635179573e-01,1.613249174634928673e-01,6.070805065292566027e+00
9.065666212102109212e-01,7.270748580434891473e-01,6.365872327369761496e-01,6.915225989320979982e-01,1.362289198834326953e+01
8.852040323347398765e-02,3.159032150783382953e-01,3.717561285355064360e-02,2.329019726624765863e-01,5.520420540406310472e+00
9.883332097440530317e-01,5.970478723032560664e-01,5.701191466236066319e-02,4.564858288200978054e-01,1.029717495510131897e+01
6.180510292810958983e-02,9.427609482628575011e-01,8.199774066674795359e-01,1.297122464843188938e-01,8.151263295154354438e+00
4.820558440672106926e-02,7.259655427077362777e-01,9.984733189652511554e-01,1.277092731495812483e-01,6.824293369545474164e+00
9.182686792701219014e-01,4.517144029376836123e-01,7.866026359911298949e-01,5.694048868993442092e-01,1.064012632808770853e+01
9.159327982591248807e-01,6.050309484383741276e-01,1.918658091413724120e-01,3.618641241029589839e-01,9.257599988818423498e+00
9.106320660394476851e-01,4.552993965785975261e-01,8.267552358409873126e-01,8.570522000241508342e-01,1.382161568304008803e+01
9.009601029012872520e-01,2.528688656501856258e-01,1.684628703616194434e-01,1.665007170721040097e-01,4.984447039836007676e+00
2.482749908499118918e-01,9.956219237554723156e-01,4.074975677596420764e-01,5.653185720100698530e-01,1.337825325527132847e+01
9.865334895439601404e-01,1.018964501584754823e-01,5.433088435030528629e-01,6.380342948413895154e-01,9.336628652192000999e+00
5.135150885028031409e-01,4.018732424386604052e-01,6.263387859689067971e-01,3.836863081446386659e-01,8.010039569754017208e+00
7.548866233938203996e-01,7.766394314928906084e-01,4.672734680933683382e-01,9.412574390278416470e-01,1.655610725868207922e+01
9.812668526227705801e-01,2.626910809890725673e-02,1.906555216736636194e-01,5.887952486549492548e-01,8.326968846284035664e+00
7.510253080988763541e-01,1.481620457129567692e-01,7.376209228889789582e-01,7.901331724113185295e-01,1.112828351415812733e+01
4.554884865811243966e-01,7.165382839926637271e-01,1.743630507094953153e-01,4.697532613344838071e-01,1.079058841076337494e+01
6.790533014948068047e-01,6.748230097218276269e-01,9.555124940986804427e-01,4.329532168266098102e-01,1.031542612929299807e+01
1.889016420992716272e-01,8.945730859988333394e-01,7.216187775238828150e-01,9.274658150804810930e-01,1.672344219467349902e+01
7.174817246510692970e-01,9.317394137201927551e-01,8.329585355271396097e-01,2.250975495887235223e-01,9.593735491118678738e+00
2.271661088098209103e-02,3.134548576023148403e-01,7.175761764295736089e-01,6.222661132514539784e-01,9.763085304289457866e+00
6.160326862497557121e-01,8.309737851346791215e-01,7.000129652435668204e-01,2.182349833794817728e-01,8.838650797314510754e+00
4.387227611345604350e-01,2.779173607134184376e-01,7.194238371329042536e-01,4.019457219396499470e-01,7.417595753524839353e+00
9.506684253339067192e-01,9.061042636639737857e-01,4.910914528083981656e-01,9.944104563898343851e-01,1.805534124359000714e+01
2.340716825976036919e-01,6.997062689685362713e-03,3.561485520107898761e-02,6.820772830345089854e-02,1.957186010950426880e+00
5.256976433977345042e-02,3.873007190934064647e-01,6.112298160399325386e-01,1.954657829715999995e-02,3.593952405348238344e+00
4.554274830702310650e-01,8.315213340740257308e-03,8.182514675774434920e-01,6.198118494473353612e-01,8.211168406141615250e+00
3.891837723122556492e-01,5.537618992720548805e-01,2.990159542279998695e-01,1.729457207894492532e-01,6.506373443561690451e+00
3.917232850736446226e-01,2.847647001739352923e-01,1.877323122657285071e-01,5.755506864197198480e-01,9.319484020580054207e+00
2.167610133770789815e-01,6.548394535443832210e-01,8.202945444112123008e-01,6.449790562113305592e-01,1.220014788528722605e+01
2.206287128355787219e-01,2.195504254084268414e-02,2.146178731941426054e-01,4.654287956334030030e-01,6.412325642393217784e+00
7.175322953338801879e-01,9.759366666837299142e-03,1.180324949183847449e-01,6.730257862487568632e-01,8.967653430318616614e+00
7.668307095279962571e-01,3.296040483978220914e-01,4.840213368124767213e-01,8.610087662819573273e-01,1.300002285626243470e+01
9.823826735128204923e-02,8.480679505050252587e-01,2.971847546017447605e-01,6.184293605439910024e-01,1.296881299879800231e+01
6.255948905862140919e-01,4.866274286355165568e-01,9.544538393814849808e-01,9.188073498151192453e-01,1.449319545837120593e+01
1.233214174980123978e-02,2.698437578221080102e-01,5.630664688395408124e-01,3.591800246234860827e-01,6.595567311081041773e+00
6.517844015777344291e-01,1.783640486884897625e-01,3.558371445534498356e-01,9.023355472773559871e-01,1.246279950762287214e+01
1.747302751583108549e-01,7.493200394564857314e-01,7.574483469590013174e-01,2.711429936897782333e-01,8.623527810346063305e+00
8.581698802383684876e-01,6.690470023461161375e-01,7.340574631996154009e-01,4.658459633974643133e-01,1.076132825151164951e+01
6.084405466897198078e-01,5.272844088393120465e-01,3.154746034852385916e-01,8.782468145840562901e-01,1.425979403424785197e+01
7.463742725542942269e-01,8.818388870049043149e-01,2.030418730867445953e-01,5.337088732625492327e-01,1.269038417489807635e+01
1.863554295675198258e-01,9.850167981017780017e-01,5.996591052692201718e-01,4.169621070157910614e-01,1.164512253963970956e+01
8.004535726709396393e-01,2.913234998897387129e-01,4.327731920617388095e-01,1.034695972062327218e-01,4.459407265238501950e+00
3.740102055002869630e-02,5.566607743474853986e-01,3.458131395848368372e-01,1.425635434104766119e-02,4.533339652409001275e+00
2.658019050987474596e-01,7.100912500639116054e-01,4.888601093385742669e-01,8.022651311034748600e-01,1.428619107937097255e+01
7.686264130616133894e-01,9.853150899304686794e-01,1.871647428643593569e-01,7.882127494013423386e-01,1.612588421442663744e+01
8.248651533966452343e-01,7.666500930850675966e-01,8.530787127368275602e-01,4.916015030469871316e-01,1.161051506078702111e+01
7.552165335065365026e-01,3.736221233618111093e-01,6.996848623255536026e-02,6.223735719153934420e-01,1.061859265928174700e+01
4.172363025368019951e-01,2.695109887792113135e-01,3.690280085133968990e-01,6.530582023613303866e-01,1.010384241068106448e+01
6.539387648602658087e-01,4.876552745762250396e-01,3.734940200260270515e-01,4.741580616981048157e-01,9.610632282139469851e+00
6.611366083551748485e-01,8.085737610941855502e-01,3.049294943123888046e-01,3.273627733830073439e-01,9.924376584456188866e+00
4.639857714056312421e-01,5.409636893162390603e-01,3.546714442249169208e-01,5.417614039652224323e-01,1.054058776282557019e+01
8.001291721690411141e-01,5.150950140404458866e-01,6.791080816141984444e-01,1.653323745271260137e-01,6.489689867007816915e+00
1.241067769058978865e-01,2.119012317479885832e-01,2.810684597359627279e-01,9.522761051854262693e-01,1.284175134515382766e+01
2.668814126445845369e-01,9.199150793191728237e-01,1.141499295811431169e-01,1.393266083141152523e-01,8.242324654108948323e+00
5.718734004968298867e-01,8.963583004203943272e-01,2.334046937589512316e-01,6.963574042303911638e-01,1.444539477021721829e+01
5.374271493599490634e-01,3.440144741545861917e-01,8.011193352959553593e-01,6.684621680424218670e-02,4.199627814385023861e+00
1.808065113267671720e-01,9.153768803708932644e-01,5.116373119603621067e-01,6.692983681501487592e-01,1.399645700916454416e+01
1.014093467674637150e-02,5.831329061730982088e-01,6.216069751932250531e-01,3.817746838847458912e-01,8.724065823300312772e+00
8.445919347258612486e-01,2.988538282119534983e-01,2.135072182283455078e-01,6.721486030188628114e-02,4.130106003447423291e+00
5.397676043074974839e-01,4.412467200916107002e-01,9.143464467469857304e-01,6.288161294778797927e-01,1.096972546122399983e+01
6.182583053550794183e-02,7.030168851163809407e-02,6.009210887562209669e-01,5.766936755594566089e-01,7.826746276261393298e+00
4.717378529145145327e-01,9.648326830623210615e-01,7.763874625679710872e-01,8.734162326482663996e-02,8.103262075204220594e+00
3.786623341714298041e-01,1.397443532777664643e-01,8.842313465359690206e-01,1.554436580718425720e-01,3.839936932772946676e+00
4.623427694512038943e-02,6.996023190509285117e-01,9.194646926189076197e-01,8.573805094049650188e-01,1.468874745240033874e+01
9.895568400397458664e-02,8.553995110886861708e-01,1.516393637087292134e-01,7.930855841079620383e-01,1.493015665143374449e+01
7.998951105713171250e-01,3.110228553567039311e-01,9.165702536601798567e-01,2.941300644372099038e-01,6.688991525959259832e+00
7.921808126610145884e-01,5.686442756935394804e-02,5.253798071286617244e-01,3.391767443880667754e-01,5.642418716761428144e+00
7.233954740458435895e-01,9.413370557435988273e-01,9.037144899965650069e-01,3.799939286246647452e-01,1.136144381586489160e+01
5.084809645802393918e-01,8.003511853431827250e-01,8.124985416800442062e-01,1.540223850483727341e-01,7.876664979047765414e+00
9.733353122432010229e-01,7.053216285773286076e-01,6.581671004647797751e-01,7.348784561293909556e-01,1.401667252047145595e+01
8.465277236243622383e-01,9.176835768261206727e-01,8.187671645072552851e-01,7.870788737841446503e-01,1.578110149405458706e+01
8.315250218740042332e-01,1.102436827393286078e-01,8.068801649366248441e-01,2.967446208775497141e-01,5.531926846348920179e+00
8.278813068454679014e-01,6.163542330110999279e-01,2.522672490551096658e-01,6.006484754908947288e-01,1.189234356072992327e+01
4.618852907509813921e-01,6.438025165674251538e-01,1.767200037788976275e-01,9.584488266858552930e-01,1.573437349658801310e+01
7.275502355021290501e-01,7.055916474295970131e-01,1.960930438295874767e-01,2.356789211422674057e-01,8.341185973308901325e+00
9.650857116946909287e-02,5.162441038413858596e-01,8.302603205856219359e-01,7.470789758077883702e-01,1.240779716637018382e+01
6.832093742187513863e-01,1.367119749624213787e-01,6.127429140152541587e-01,3.913671843570368791e-01,6.621939727075517368e+00
5.592533299033807248e-01,3.260938775494740538e-01,9.729024187754001796e-01,9.108638143882286098e-02,4.379177864619524740e+00
5.834369158329989480e-01,5.348121518209286718e-01,4.254162369542106026e-01,2.185026785338467503e-01,7.033570702989611512e+00
4.939455883115939638e-02,1.461678565723845136e-02,7.865789478630657028e-01,1.178258608149117537e-01,2.441958742525163650e+00
2.627642022337027816e-01,1.358167001533920892e-01,7.894630708649458262e-01,9.299952662142100257e-01,1.225246696296620286e+01
4.048802398741155883e-01,7.599759796863375660e-01,1.869843970162660129e-01,9.149861860186103701e-01,1.591372962414510894e+01
9.921117562968139181e-01,6.433798060379334327e-01,9.849919456332679735e-01,7.483759087788424136e-01,1.381644182057163484e+01
5.040208417350878767e-01,3.195223257975924325e-01,6.208380055769867623e-01,3.716041205209028586e-01,7.376219009897356571e+00
7.248686968844264555e-02,9.801879293512485436e-01,9.623874103443018635e-01,3.940285021782378161e-01,1.129505353116034705e+01
2.605154058504750569e-01,9.250848000020074346e-01,6.732362850158514211e-01,4.903707150810019400e-01,1.214714453854887566e+01
1.524361085150071071e-01,4.543352694036377759e-01,2.628460803800259926e-01,2.431808263837931250e-01,6.515591365015456660e+00
3.751141385616031387e-01,6.883605840534925413e-01,3.218913049040479368e-01,2.971639997537273148e-01,8.671204137752200225e+00
5.728235944421666836e-01,4.142752241480359698e-01,7.302760727520796191e-02,2.659306921212445385e-01,6.814056302549678534e+00
6.585499885024380662e-01,8.229652014297130780e-01,1.085621378591004049e-01,7.317574836298826879e-01,1.445136538459446740e+01
8.969959573942272169e-01,3.834609011302125836e-01,9.014724286756282678e-01,7.447850502684715268e-01,1.214834230277068983e+01
8.221921271612591120e-01,4.571666650848432711e-01,4.249080361862428434e-01,1.206126435336877245e-01,5.658020799478093110e+00
6.485265638286468182e-01,3.333952730694933475e-01,4.377961893771441515e-01,3.976282091459788504e-01,7.841384419384095139e+00
9.443286185475177064e-01,7.196778629166888930e-01,9.436749515591237314e-01,9.566407251432668124e-01,1.653045543560610398e+01
4.574588954313996148e-01,6.624163257396509241e-02,5.604337763001054906e-02,6.024758695955945154e-01,8.346586889126211162e+00
7.686727872150922458e-02,7.343032002259698432e-01,2.792031464523132556e-01,3.283638391766035003e-01,9.080004621797083786e+00
7.247483518043393858e-01,3.704429010292314972e-01,5.583145285501279753e-01,8.477797993159992274e-01,1.307230848077092134e+01
9.226564457886202719e-01,2.886856335794647510e-01,1.515379026428353981e-01,3.862681615786688338e-01,7.631469227973465053e+00
7.550989858528348586e-01,2.147578951112301127e-01,7.204408136818296615e-02,1.069810912344826281e-01,3.996069986784719141e+00
4.594901399548658727e-01,6.110877212562048078e-01,4.664873264956772569e-01,1.824349019476081413e-01,7.008947966724194956e+00
5.731107257653065279e-01,5.817211866009265320e-01,7.224456871742056530e-01,1.446619629341436841e-01,6.504459590532080782e+00
8.646895169729214015e-01,2.899782617550266117e-01,2.333920199740865398e-01,2.962806258801905512e-01,6.611240877692523554e+00
3.448934499163296419e-01,8.201880474416279876e-01,6.230070715538337245e-01,6.475822175810780346e-01,1.330464830512967289e+01
3.926666166587055029e-01,8.655481506819879822e-01,5.293177645692513922e-01,6.813089803901996033e-01,1.397843385298229535e+01
1.878769262198259904e-01,9.943908731476789331e-01,2.777007087315841449e-02,6.059599058898073043e-01,1.376425115415402800e+01
7.507346631528902803e-01,5.967180337709975246e-01,9.540806169427263894e-01,2.468071801865204806e-01,7.849323867393014353e+00
7.929702675683303337e-02,4.689849976199267356e-01,8.922454304551918902e-02,3.803669867794801096e-01,8.056131495314991398e+00
7.419990625025905118e-01,4.743041085536319201e-01,6.278973677971895206e-01,3.900384359464004191e-01,8.674483711517925855e+00
3.198292665375231936e-01,2.537130434713070759e-01,1.312780610379304935e-01,6.091596737022093588e-01,9.450853499959549708e+00
4.886500931481619903e-01,6.341601861064891654e-01,3.203973716772586799e-01,2.531048729758100801e-01,7.940781705726876361e+00
7.617725226342182410e-01,7.869565894364243253e-01,3.118965710010865866e-01,1.083638104137399916e-01,7.456339114143672120e+00
7.917625668412989759e-01,7.584337535233084404e-01,3.006958147248484092e-01,3.393174404251917409e-01,9.846349037047614772e+00
7.189981347832663516e-03,2.366722113813843897e-01,1.889143826018088168e-01,3.069603597325328836e-01,5.807297643767705075e+00
3.852231900019059685e-01,5.166567356549620627e-01,4.729028885078192523e-01,2.462607515843268091e-01,7.092652001013936669e+00
4.314589563194637378e-01,2.255073961534109772e-01,8.524257513748219051e-01,6.363761658610345151e-01,9.680776243356714161e+00
2.955588034118072915e-01,2.952707464246716595e-01,2.619698065968694145e-01,3.210134975680246638e-01,6.517523208382471900e+00
1.214872559687445452e-01,3.199045446469706011e-01,8.606906301345940147e-02,1.637567998104566547e-01,4.808375216865371726e+00
4.338195953381659420e-01,2.979344792190591340e-01,4.806198777081019946e-01,8.905685868219226364e-01,1.290195364342346274e+01
6.968457063940058926e-02,9.913005807819520454e-01,7.193663917861135015e-01,2.158099789629889242e-01,9.392073444485754763e+00
8.933000867669511624e-01,4.282354329551997241e-01,1.715979922047490280e-01,5.313247324711970476e-01,1.004444265541737380e+01
7.541689238195709022e-01,3.747186948786923599e-01,7.528695508287299720e-01,3.683934370719037510e-01,7.851144310261657822e+00
7.101738106006056928e-01,4.776593966148996451e-01,8.044205695378183751e-01,9.628840955339305063e-01,1.497893571506919130e+01
1.900230469162789149e-01,7.911709455677295999e-01,1.261385651816852027e-01,3.208823181588895679e-01,9.413531462951009843e+00
2.219797170464334890e-01,4.465893014171432585e-01,2.354554848569753167e-01,1.436439418776602750e-01,5.422068635635335809e+00
4.626081721372754529e-01,4.969615148813347760e-01,1.102714876735076954e-01,4.163486822618140959e-01,8.888738459294261318e+00
7.617516331088077797e-01,4.562187633879102311e-01,2.547722650150073820e-01,5.505842591863128188e-01,1.033460874250351758e+01
3.310193955868812044e-02,3.170852945305792092e-01,1.671110184825205236e-01,7.936978442854628613e-01,1.166137274256912448e+01
6.727487092989595796e-01,8.519862108145305202e-01,2.709452539288259576e-01,2.236434921752017413e-01,9.051048132941538427e+00
